transaction_id,user_id,purchase_date,amount_inr,product,status,acquisition_channel,region,device
TXN_936821,USR_00180,2023-07-12,885.08,Basic Plan,completed,Organic,South,mobile
TXN_261771,USR_00180,2023-08-05,2069.0,Pro Plan,failed,Organic,South,tablet
TXN_566339,USR_00180,2023-09-18,544.76,Basic Plan,completed,Organic,South,desktop
TXN_684041,USR_00180,2023-10-25,592.7,Basic Plan,completed,Organic,South,tablet
TXN_406024,USR_00181,2023-01-14,9317.59,Enterprise Plan,completed,Google_Search,East,desktop
TXN_415759,USR_00182,2023-10-14,1095.66,One-Time Purchase,completed,Meta_Facebook,Central,desktop
TXN_414313,USR_00182,2023-12-04,2151.01,Pro Plan,completed,Meta_Facebook,Central,desktop
TXN_722651,USR_00182,2023-12-28,2580.35,Pro Plan,completed,Meta_Facebook,Central,tablet
TXN_448354,USR_00183,2023-04-11,5032.84,Enterprise Plan,completed,Organic,North,tablet
TXN_829066,USR_00184,2023-06-18,1949.65,Pro Plan,refunded,Organic,East,mobile
TXN_870571,USR_00184,2023-08-07,4852.01,One-Time Purchase,completed,Organic,East,tablet
TXN_482746,USR_00185,2023-10-22,9081.47,Enterprise Plan,completed,Meta_Facebook,East,mobile
TXN_128223,USR_00185,2023-12-17,2521.57,Pro Plan,refunded,Meta_Facebook,East,tablet
TXN_764100,USR_00186,2023-04-18,3461.99,One-Time Purchase,completed,Organic,East,desktop
TXN_177558,USR_00186,2023-05-23,2571.85,Pro Plan,completed,Organic,East,desktop
TXN_835716,USR_00187,2023-11-03,2854.13,One-Time Purchase,completed,Organic,Central,tablet
TXN_690579,USR_00188,2023-02-13,2469.5,Pro Plan,completed,Google_Search,South,tablet
TXN_883132,USR_00189,2023-06-19,628.37,Basic Plan,refunded,Organic,North,tablet
TXN_909859,USR_00190,2023-10-13,2057.36,One-Time Purchase,completed,TikTok,Central,tablet
TXN_221707,USR_00191,2023-03-19,646.72,Basic Plan,completed,Email,North,tablet
TXN_646428,USR_00191,2023-04-17,7275.66,Enterprise Plan,completed,Email,North,desktop
TXN_220675,USR_00192,2023-08-13,5222.42,Enterprise Plan,failed,Organic,East,mobile
TXN_584498,USR_00193,2023-12-13,1995.48,Pro Plan,completed,Meta_Facebook,South,mobile
TXN_507723,USR_00194,2023-04-06,2173.36,Pro Plan,completed,Organic,West,mobile
TXN_296041,USR_00195,2023-12-27,787.67,Basic Plan,refunded,Meta_Facebook,South,desktop
TXN_653349,USR_00195,2024-02-05,630.18,Basic Plan,completed,Meta_Facebook,South,tablet
TXN_747351,USR_00196,2023-11-09,6758.92,Enterprise Plan,completed,Organic,Central,mobile
TXN_291936,USR_00197,2023-10-30,618.29,Basic Plan,completed,Google_Search,South,desktop
TXN_502349,USR_00197,2023-11-28,3102.2,One-Time Purchase,refunded,Google_Search,South,desktop
TXN_429861,USR_00198,2023-10-03,1656.52,One-Time Purchase,completed,Meta_Facebook,Central,desktop
TXN_243167,USR_00198,2023-12-01,9758.21,Enterprise Plan,completed,Meta_Facebook,Central,mobile
TXN_612438,USR_00199,2023-09-16,3636.67,One-Time Purchase,completed,Organic,West,mobile
TXN_918665,USR_00200,2023-04-23,2305.41,Pro Plan,completed,Email,North,desktop
TXN_963274,USR_00201,2023-09-11,632.94,Basic Plan,refunded,TikTok,Central,desktop
TXN_887842,USR_00202,2023-01-22,780.36,One-Time Purchase,failed,Organic,Central,mobile
TXN_913308,USR_00203,2023-01-17,718.53,Basic Plan,completed,Organic,East,mobile
TXN_953047,USR_00204,2023-10-29,2423.23,Pro Plan,completed,Email,Central,mobile
TXN_403387,USR_00205,2023-09-30,9894.0,Enterprise Plan,completed,Email,Central,tablet
TXN_233051,USR_00206,2023-09-21,995.24,Basic Plan,failed,Google_Search,South,tablet
TXN_511776,USR_00206,2023-10-19,9141.41,Enterprise Plan,failed,Google_Search,South,desktop
TXN_522419,USR_00207,2023-05-18,815.81,Basic Plan,completed,Organic,West,tablet
TXN_197666,USR_00208,2023-07-08,933.45,Basic Plan,failed,Organic,West,tablet
TXN_618746,USR_00209,2023-12-24,2951.19,Pro Plan,completed,Email,North,desktop
TXN_899281,USR_00210,2023-06-22,4004.03,One-Time Purchase,failed,TikTok,Central,mobile
TXN_562721,USR_00210,2023-07-14,375.52,One-Time Purchase,completed,TikTok,Central,desktop
TXN_197874,USR_00211,2023-08-08,2810.64,Pro Plan,completed,Meta_Facebook,South,tablet
TXN_273565,USR_00211,2023-09-20,8321.54,Enterprise Plan,failed,Meta_Facebook,South,mobile
TXN_181724,USR_00212,2023-12-25,499.54,Basic Plan,completed,Meta_Facebook,West,mobile
TXN_460263,USR_00212,2024-02-20,342.65,One-Time Purchase,failed,Meta_Facebook,West,mobile
TXN_945106,USR_00213,2023-08-05,2073.6,Pro Plan,failed,Meta_Facebook,West,mobile
TXN_772741,USR_00213,2023-08-31,5684.65,Enterprise Plan,completed,Meta_Facebook,West,tablet
TXN_323404,USR_00214,2023-03-15,2159.15,Pro Plan,failed,Google_Search,Central,tablet
TXN_246814,USR_00215,2023-03-19,1629.03,Pro Plan,completed,Organic,Central,mobile
TXN_360221,USR_00216,2023-06-29,1914.45,Pro Plan,completed,Organic,East,tablet
TXN_297810,USR_00217,2023-11-08,2275.62,Pro Plan,refunded,Email,North,tablet
TXN_618927,USR_00217,2023-12-23,890.9,Basic Plan,completed,Email,North,desktop
TXN_478638,USR_00217,2024-01-19,763.14,Basic Plan,completed,Email,North,desktop
TXN_117500,USR_00218,2023-10-19,4784.93,One-Time Purchase,completed,Organic,East,tablet
TXN_927630,USR_00218,2023-11-12,1558.74,Pro Plan,completed,Organic,East,desktop
TXN_186431,USR_00218,2024-01-03,2289.8,One-Time Purchase,completed,Organic,East,tablet
TXN_636141,USR_00219,2023-10-02,5416.99,Enterprise Plan,completed,TikTok,Central,mobile
TXN_814138,USR_00219,2023-10-31,3055.25,One-Time Purchase,failed,TikTok,Central,tablet
TXN_160718,USR_00219,2023-11-24,3729.8,One-Time Purchase,completed,TikTok,Central,mobile
TXN_790017,USR_00220,2023-02-14,653.65,Basic Plan,failed,Organic,North,tablet
TXN_620526,USR_00220,2023-03-17,2551.25,Pro Plan,completed,Organic,North,desktop
TXN_908903,USR_00221,2023-05-13,8663.68,Enterprise Plan,completed,Meta_Facebook,East,mobile
TXN_477617,USR_00222,2023-05-20,747.07,Basic Plan,refunded,TikTok,North,mobile
TXN_857888,USR_00223,2023-03-27,946.13,Basic Plan,failed,Email,South,mobile
TXN_257375,USR_00224,2023-01-02,734.88,Basic Plan,completed,Google_Search,North,mobile
TXN_435476,USR_00225,2024-01-01,2123.38,Pro Plan,failed,Organic,South,desktop
TXN_520400,USR_00226,2023-03-03,2705.51,Pro Plan,completed,TikTok,North,mobile
TXN_691194,USR_00227,2023-06-09,683.46,Basic Plan,completed,Email,North,desktop
TXN_910143,USR_00227,2023-08-07,7957.45,Enterprise Plan,completed,Email,North,mobile
TXN_766833,USR_00228,2023-05-06,615.5,Basic Plan,completed,Meta_Facebook,North,tablet
TXN_540208,USR_00229,2023-01-01,2293.72,Pro Plan,completed,Organic,East,desktop
TXN_533121,USR_00230,2023-03-14,2844.93,Pro Plan,refunded,Email,North,tablet
TXN_178465,USR_00231,2023-07-10,2454.82,Pro Plan,completed,Organic,North,tablet
TXN_992247,USR_00231,2023-09-04,1854.16,Pro Plan,completed,Organic,North,desktop
TXN_242723,USR_00232,2023-07-21,6167.06,Enterprise Plan,completed,Email,East,tablet
TXN_526259,USR_00232,2023-08-16,2173.35,Pro Plan,completed,Email,East,mobile
TXN_377880,USR_00232,2023-10-09,2176.88,Pro Plan,completed,Email,East,mobile
TXN_732608,USR_00232,2023-11-03,9130.93,Enterprise Plan,failed,Email,East,mobile
TXN_810078,USR_00233,2023-06-17,6980.22,Enterprise Plan,completed,Meta_Facebook,North,desktop
TXN_942946,USR_00234,2023-03-31,1641.09,Pro Plan,completed,Google_Search,West,mobile
TXN_490321,USR_00234,2023-04-27,1695.07,Pro Plan,completed,Google_Search,West,tablet
TXN_307356,USR_00235,2023-02-13,509.9,Basic Plan,completed,TikTok,Central,tablet
TXN_554197,USR_00236,2023-02-17,537.0,One-Time Purchase,refunded,Email,North,tablet
TXN_296242,USR_00237,2023-07-22,1111.19,One-Time Purchase,completed,Organic,North,desktop
TXN_746947,USR_00237,2023-08-28,1550.97,Pro Plan,refunded,Organic,North,mobile
TXN_309146,USR_00238,2023-10-09,6914.08,Enterprise Plan,completed,Organic,North,tablet
TXN_476556,USR_00238,2023-12-01,993.7,Basic Plan,failed,Organic,North,desktop
TXN_434367,USR_00239,2023-10-06,1570.05,One-Time Purchase,completed,Organic,East,tablet
TXN_655149,USR_00239,2023-11-09,5291.96,Enterprise Plan,completed,Organic,East,desktop
TXN_158624,USR_00240,2023-03-23,7667.45,Enterprise Plan,failed,Google_Search,South,mobile
TXN_831514,USR_00241,2023-07-18,2387.78,Pro Plan,failed,Email,South,desktop
TXN_249005,USR_00241,2023-09-13,9736.79,Enterprise Plan,refunded,Email,South,tablet
TXN_343923,USR_00242,2023-09-10,477.43,One-Time Purchase,completed,TikTok,East,tablet
TXN_311250,USR_00242,2023-10-14,302.21,One-Time Purchase,refunded,TikTok,East,mobile
TXN_482614,USR_00243,2023-06-15,2660.55,Pro Plan,refunded,Google_Search,North,mobile
TXN_265154,USR_00244,2023-12-06,6507.83,Enterprise Plan,completed,Organic,Central,tablet
TXN_496764,USR_00245,2023-09-07,2497.3,Pro Plan,completed,Email,South,desktop
TXN_510623,USR_00245,2023-10-15,973.39,Basic Plan,refunded,Email,South,tablet
TXN_331625,USR_00245,2023-11-06,9604.19,Enterprise Plan,refunded,Email,South,tablet
TXN_181586,USR_00245,2024-01-01,960.02,One-Time Purchase,failed,Email,South,mobile
TXN_826847,USR_00246,2023-03-27,631.61,Basic Plan,completed,Google_Search,East,mobile
TXN_504684,USR_00246,2023-05-08,859.21,Basic Plan,completed,Google_Search,East,desktop
TXN_927043,USR_00247,2023-07-31,775.71,One-Time Purchase,completed,Organic,West,tablet
TXN_409234,USR_00247,2023-09-03,898.6,Basic Plan,completed,Organic,West,mobile
TXN_493696,USR_00247,2023-10-13,536.1,Basic Plan,completed,Organic,West,mobile
TXN_273012,USR_00248,2023-02-17,714.66,Basic Plan,failed,Email,Central,tablet
TXN_529161,USR_00248,2023-04-05,664.55,Basic Plan,completed,Email,Central,tablet
TXN_699544,USR_00249,2023-10-04,1642.87,Pro Plan,completed,Email,East,tablet
TXN_408857,USR_00249,2023-11-24,5018.08,Enterprise Plan,completed,Email,East,tablet
TXN_596574,USR_00250,2023-04-13,2456.29,Pro Plan,completed,Google_Search,North,mobile
TXN_487345,USR_00251,2023-08-30,1167.94,One-Time Purchase,completed,Organic,East,mobile
TXN_977740,USR_00251,2023-10-17,2484.77,One-Time Purchase,completed,Organic,East,desktop
TXN_534096,USR_00252,2023-10-16,833.07,Basic Plan,refunded,Google_Search,South,tablet
TXN_513982,USR_00253,2023-07-18,2213.39,Pro Plan,completed,TikTok,West,tablet
TXN_281276,USR_00253,2023-08-09,1679.42,Pro Plan,completed,TikTok,West,mobile
TXN_255061,USR_00254,2023-03-06,1248.02,One-Time Purchase,failed,Google_Search,West,tablet
TXN_516656,USR_00254,2023-04-11,542.51,Basic Plan,refunded,Google_Search,West,tablet
TXN_716118,USR_00255,2023-06-16,892.28,Basic Plan,refunded,Email,Central,tablet
TXN_710981,USR_00255,2023-08-01,1721.3,Pro Plan,refunded,Email,Central,mobile
TXN_609172,USR_00256,2023-02-21,1540.44,One-Time Purchase,failed,Email,Central,tablet
TXN_748276,USR_00256,2023-04-20,1912.12,Pro Plan,completed,Email,Central,tablet
TXN_881975,USR_00256,2023-06-04,8451.57,Enterprise Plan,completed,Email,Central,desktop
TXN_818119,USR_00257,2023-01-11,9213.23,Enterprise Plan,failed,Email,East,mobile
TXN_382507,USR_00257,2023-02-14,3936.95,One-Time Purchase,completed,Email,East,tablet
TXN_492073,USR_00258,2023-02-15,3781.44,One-Time Purchase,refunded,Meta_Facebook,West,mobile
TXN_696296,USR_00259,2023-02-03,2669.77,Pro Plan,refunded,Email,Central,mobile
TXN_134677,USR_00259,2023-03-06,2754.47,Pro Plan,completed,Email,Central,desktop
TXN_229890,USR_00260,2023-12-27,2673.09,One-Time Purchase,failed,Meta_Facebook,East,tablet
TXN_597635,USR_00260,2024-01-17,3091.0,One-Time Purchase,completed,Meta_Facebook,East,tablet
TXN_885342,USR_00260,2024-03-12,2755.48,Pro Plan,completed,Meta_Facebook,East,tablet
TXN_917711,USR_00260,2024-04-06,532.36,One-Time Purchase,refunded,Meta_Facebook,East,mobile
TXN_109330,USR_00261,2023-12-13,931.31,Basic Plan,failed,Meta_Facebook,East,desktop
TXN_773962,USR_00262,2023-11-04,8562.7,Enterprise Plan,failed,Google_Search,South,desktop
TXN_964352,USR_00263,2023-06-28,1719.08,One-Time Purchase,refunded,Organic,East,tablet
TXN_166938,USR_00264,2023-01-04,8421.07,Enterprise Plan,completed,TikTok,East,desktop
TXN_159532,USR_00265,2023-05-22,2274.94,Pro Plan,completed,Email,East,tablet
TXN_524252,USR_00266,2023-12-15,6296.13,Enterprise Plan,completed,Meta_Facebook,North,desktop
TXN_475911,USR_00267,2023-10-20,4559.67,One-Time Purchase,failed,Meta_Facebook,East,tablet
TXN_371216,USR_00268,2023-12-03,734.39,Basic Plan,failed,TikTok,South,tablet
TXN_540897,USR_00269,2023-04-04,6115.64,Enterprise Plan,completed,Email,North,desktop
TXN_593393,USR_00269,2023-05-17,7317.8,Enterprise Plan,completed,Email,North,mobile
TXN_655575,USR_00270,2023-11-14,932.75,Basic Plan,completed,Google_Search,West,desktop
TXN_459315,USR_00270,2023-12-30,1705.05,Pro Plan,completed,Google_Search,West,desktop
TXN_285413,USR_00271,2023-08-23,742.79,Basic Plan,failed,Meta_Facebook,East,desktop
TXN_704272,USR_00271,2023-10-22,1584.58,One-Time Purchase,completed,Meta_Facebook,East,mobile
TXN_501936,USR_00272,2023-02-15,2194.95,One-Time Purchase,completed,Meta_Facebook,Central,mobile
TXN_893612,USR_00272,2023-03-09,9749.34,Enterprise Plan,completed,Meta_Facebook,Central,tablet
TXN_337256,USR_00272,2023-04-10,812.34,Basic Plan,completed,Meta_Facebook,Central,tablet
TXN_412687,USR_00273,2023-02-22,1596.93,Pro Plan,completed,Organic,Central,desktop
TXN_476701,USR_00274,2023-11-02,2013.1,Pro Plan,completed,TikTok,East,mobile
TXN_718337,USR_00275,2023-07-26,1815.79,Pro Plan,completed,Google_Search,South,tablet
TXN_368214,USR_00275,2023-08-25,686.6,Basic Plan,failed,Google_Search,South,tablet
TXN_976735,USR_00275,2023-10-23,829.98,Basic Plan,failed,Google_Search,South,mobile
TXN_315477,USR_00276,2023-08-02,7370.98,Enterprise Plan,completed,Organic,West,tablet
TXN_645583,USR_00276,2023-10-01,3408.82,One-Time Purchase,failed,Organic,West,desktop
TXN_223453,USR_00277,2023-11-15,754.79,Basic Plan,refunded,TikTok,South,desktop
TXN_475308,USR_00278,2023-09-12,9156.49,Enterprise Plan,completed,Meta_Facebook,Central,tablet
TXN_821634,USR_00278,2023-10-28,773.07,Basic Plan,completed,Meta_Facebook,Central,desktop
TXN_975804,USR_00278,2023-12-08,834.82,Basic Plan,completed,Meta_Facebook,Central,tablet
TXN_858711,USR_00278,2024-01-28,888.76,Basic Plan,completed,Meta_Facebook,Central,tablet
TXN_204657,USR_00279,2023-02-21,6319.63,Enterprise Plan,completed,Email,South,mobile
TXN_110142,USR_00280,2023-07-04,924.62,Basic Plan,completed,Email,West,mobile
TXN_868677,USR_00280,2023-08-03,4787.92,One-Time Purchase,completed,Email,West,mobile
TXN_385037,USR_00281,2023-07-10,2180.18,One-Time Purchase,completed,Email,South,desktop
TXN_208751,USR_00282,2023-11-29,989.78,Basic Plan,completed,Meta_Facebook,North,desktop
TXN_917012,USR_00282,2024-01-25,1150.92,One-Time Purchase,completed,Meta_Facebook,North,desktop
TXN_218423,USR_00282,2024-03-24,2223.62,Pro Plan,completed,Meta_Facebook,North,desktop
TXN_650311,USR_00283,2023-08-14,5060.8,Enterprise Plan,failed,Google_Search,North,tablet
TXN_605339,USR_00284,2023-04-25,3409.05,One-Time Purchase,completed,Email,Central,desktop
TXN_630126,USR_00284,2023-06-08,504.82,Basic Plan,completed,Email,Central,desktop
TXN_152796,USR_00285,2023-09-11,6203.46,Enterprise Plan,completed,Meta_Facebook,North,tablet
TXN_569865,USR_00286,2023-07-13,2386.69,One-Time Purchase,refunded,Organic,South,mobile
TXN_785111,USR_00286,2023-09-02,989.34,Basic Plan,failed,Organic,South,mobile
TXN_749137,USR_00287,2023-02-22,911.95,Basic Plan,refunded,Organic,West,tablet
TXN_965401,USR_00288,2023-06-05,4765.67,One-Time Purchase,completed,TikTok,Central,mobile
TXN_202170,USR_00289,2023-06-19,8578.57,Enterprise Plan,completed,TikTok,Central,tablet
TXN_674295,USR_00289,2023-07-23,9148.42,Enterprise Plan,completed,TikTok,Central,tablet
TXN_305438,USR_00290,2023-01-24,801.72,One-Time Purchase,refunded,Meta_Facebook,West,mobile
TXN_148759,USR_00291,2023-07-21,5537.83,Enterprise Plan,completed,Meta_Facebook,West,tablet
TXN_628689,USR_00291,2023-09-16,2448.72,One-Time Purchase,refunded,Meta_Facebook,West,mobile
TXN_979562,USR_00291,2023-11-06,775.61,Basic Plan,completed,Meta_Facebook,West,tablet
TXN_735605,USR_00292,2023-04-01,692.7,Basic Plan,refunded,TikTok,South,desktop
TXN_574843,USR_00293,2023-08-03,4827.89,One-Time Purchase,completed,TikTok,South,mobile
TXN_429159,USR_00293,2023-08-31,9214.37,Enterprise Plan,refunded,TikTok,South,tablet
TXN_844904,USR_00294,2023-04-13,9604.96,Enterprise Plan,completed,Meta_Facebook,Central,tablet
TXN_689593,USR_00294,2023-05-14,8550.76,Enterprise Plan,completed,Meta_Facebook,Central,desktop
TXN_211642,USR_00295,2023-12-08,4098.03,One-Time Purchase,refunded,Organic,Central,mobile
TXN_400538,USR_00295,2024-01-21,598.95,Basic Plan,completed,Organic,Central,tablet
TXN_313910,USR_00295,2024-02-26,844.3,Basic Plan,completed,Organic,Central,tablet
TXN_401610,USR_00296,2023-08-20,1415.7,One-Time Purchase,failed,Google_Search,Central,tablet
TXN_750706,USR_00297,2023-07-18,870.83,Basic Plan,completed,Organic,East,desktop
TXN_815819,USR_00298,2023-04-26,1940.27,Pro Plan,completed,Email,Central,mobile
TXN_236384,USR_00299,2023-09-21,1610.83,One-Time Purchase,completed,Google_Search,West,mobile
TXN_141880,USR_00300,2023-10-27,3634.54,One-Time Purchase,completed,Email,North,mobile
TXN_433299,USR_00301,2023-11-17,5363.4,Enterprise Plan,failed,TikTok,East,tablet
TXN_196411,USR_00302,2023-09-24,2851.48,One-Time Purchase,completed,Google_Search,Central,desktop
TXN_656268,USR_00303,2023-12-06,6091.23,Enterprise Plan,refunded,Email,East,desktop
TXN_743512,USR_00304,2023-11-29,1428.64,One-Time Purchase,failed,Google_Search,North,tablet
TXN_396567,USR_00305,2023-12-16,1504.98,One-Time Purchase,failed,Email,West,mobile
TXN_301863,USR_00306,2023-07-11,505.1,One-Time Purchase,failed,TikTok,Central,desktop
TXN_659106,USR_00306,2023-09-01,582.7,Basic Plan,refunded,TikTok,Central,mobile
TXN_976258,USR_00306,2023-10-31,2796.43,Pro Plan,completed,TikTok,Central,mobile
TXN_139726,USR_00307,2023-12-26,728.61,Basic Plan,completed,Organic,North,mobile
TXN_961530,USR_00307,2024-01-19,7789.42,Enterprise Plan,refunded,Organic,North,mobile
TXN_660814,USR_00308,2023-08-19,693.75,Basic Plan,completed,Organic,West,mobile
TXN_475075,USR_00308,2023-10-17,849.44,Basic Plan,completed,Organic,West,tablet
TXN_902448,USR_00308,2023-11-12,8031.83,Enterprise Plan,completed,Organic,West,desktop
TXN_935474,USR_00309,2023-12-05,1703.57,Pro Plan,completed,Google_Search,West,tablet
TXN_700538,USR_00310,2023-03-15,1683.85,Pro Plan,completed,Email,East,tablet
TXN_861200,USR_00311,2023-07-21,6049.26,Enterprise Plan,failed,TikTok,Central,desktop
TXN_746850,USR_00311,2023-08-23,1740.43,Pro Plan,completed,TikTok,Central,desktop
TXN_404771,USR_00312,2023-04-10,3328.97,One-Time Purchase,completed,Google_Search,South,tablet
TXN_234443,USR_00313,2023-02-04,4771.24,One-Time Purchase,completed,Email,North,tablet
TXN_609462,USR_00313,2023-03-11,949.06,Basic Plan,completed,Email,North,desktop
TXN_105066,USR_00314,2023-06-06,9792.29,Enterprise Plan,completed,TikTok,South,desktop
TXN_603268,USR_00315,2023-12-31,2518.37,Pro Plan,completed,Organic,East,desktop
TXN_284308,USR_00315,2024-02-17,7433.86,Enterprise Plan,completed,Organic,East,tablet
TXN_664781,USR_00315,2024-04-15,9292.57,Enterprise Plan,completed,Organic,East,mobile
TXN_524814,USR_00316,2023-11-17,905.32,Basic Plan,refunded,Google_Search,North,tablet
TXN_483588,USR_00317,2023-04-19,3372.37,One-Time Purchase,completed,Google_Search,Central,desktop
TXN_111106,USR_00318,2023-10-29,697.39,Basic Plan,refunded,Email,South,tablet
TXN_693297,USR_00319,2023-11-11,1047.35,One-Time Purchase,refunded,Meta_Facebook,Central,tablet
TXN_487380,USR_00320,2023-09-05,1388.22,One-Time Purchase,completed,Email,North,mobile
TXN_780027,USR_00321,2023-09-23,4442.29,One-Time Purchase,completed,Email,West,desktop
TXN_716225,USR_00322,2023-09-24,3371.27,One-Time Purchase,completed,Email,East,tablet
TXN_641455,USR_00322,2023-10-18,4870.57,One-Time Purchase,completed,Email,East,desktop
TXN_180832,USR_00323,2023-06-26,2158.85,Pro Plan,completed,Organic,West,tablet
TXN_852146,USR_00324,2023-11-26,1735.04,Pro Plan,refunded,Email,South,mobile
