user_id,signup_date,acquisition_channel,region,age_group,gender,plan_type,is_active
USR_01491,2023-01-01,TikTok,Central,25-34,Female,Basic Plan,1
USR_01492,2023-05-02,Google_Search,South,45-54,Female,Enterprise Plan,0
USR_01493,2023-07-19,Organic,North,25-34,Male,Pro Plan,1
USR_01494,2023-10-17,Meta_Facebook,West,25-34,Other,One-Time Purchase,1
USR_01495,2023-09-29,Organic,South,25-34,Other,Basic Plan,1
USR_01496,2023-07-25,Email,South,45-54,Other,Basic Plan,1
USR_01497,2023-08-12,Organic,South,55+,Female,One-Time Purchase,1
USR_01498,2023-06-19,Meta_Facebook,South,45-54,Female,One-Time Purchase,1
USR_01499,2023-06-05,TikTok,East,35-44,Other,Enterprise Plan,1
USR_01500,2023-05-28,Email,East,35-44,Other,Basic Plan,1
USR_01501,2023-11-24,Meta_Facebook,West,55+,Female,Pro Plan,0
USR_01502,2023-11-13,Email,Central,25-34,Female,Enterprise Plan,0
USR_01503,2023-06-17,Organic,East,35-44,Other,One-Time Purchase,1
USR_01504,2023-06-07,Email,West,18-24,Other,Enterprise Plan,1
USR_01505,2023-04-10,Google_Search,Central,25-34,Other,One-Time Purchase,1
USR_01506,2023-09-24,TikTok,South,35-44,Male,Basic Plan,1
USR_01507,2023-08-11,Meta_Facebook,East,25-34,Other,Enterprise Plan,0
USR_01508,2023-09-20,Google_Search,North,45-54,Other,Enterprise Plan,1
USR_01509,2023-09-12,Google_Search,West,35-44,Other,One-Time Purchase,1
USR_01510,2023-06-08,Meta_Facebook,South,45-54,Other,Pro Plan,1
USR_01511,2023-05-15,Email,North,25-34,Other,Basic Plan,1
USR_01512,2023-06-24,Organic,South,55+,Female,Pro Plan,0
USR_01513,2023-03-25,Google_Search,North,18-24,Female,Enterprise Plan,1
USR_01514,2023-08-13,Meta_Facebook,Central,18-24,Male,One-Time Purchase,1
USR_01515,2023-10-26,Organic,Central,25-34,Other,Pro Plan,1
USR_01516,2023-08-20,Google_Search,West,55+,Other,Enterprise Plan,0
USR_01517,2023-06-18,Google_Search,East,18-24,Other,One-Time Purchase,1
USR_01518,2023-08-11,TikTok,North,25-34,Other,Pro Plan,1
USR_01519,2023-12-03,TikTok,South,18-24,Male,One-Time Purchase,0
USR_01520,2023-08-06,Organic,Central,45-54,Other,Pro Plan,0
USR_01521,2023-10-03,Google_Search,West,35-44,Male,Enterprise Plan,0
USR_01522,2023-03-04,Google_Search,Central,45-54,Other,Basic Plan,0
USR_01523,2023-12-20,TikTok,East,25-34,Female,Basic Plan,1
USR_01524,2023-09-29,Organic,South,25-34,Female,One-Time Purchase,1
USR_01525,2023-05-30,Organic,South,55+,Female,Enterprise Plan,0
USR_01526,2023-07-02,Email,North,18-24,Other,One-Time Purchase,1
USR_01527,2023-09-18,Meta_Facebook,West,25-34,Male,Pro Plan,0
USR_01528,2023-11-29,Organic,West,45-54,Other,Enterprise Plan,1
USR_01529,2023-02-12,Organic,East,35-44,Female,Basic Plan,1
USR_01530,2023-11-16,Organic,East,18-24,Female,Enterprise Plan,1
USR_01531,2023-03-11,Organic,South,55+,Male,Enterprise Plan,1
USR_01532,2023-03-10,TikTok,North,35-44,Other,Enterprise Plan,1
USR_01533,2023-08-03,Organic,West,35-44,Female,Basic Plan,1
USR_01534,2023-09-18,Organic,East,35-44,Female,Enterprise Plan,1
USR_01535,2023-08-21,Meta_Facebook,West,25-34,Other,One-Time Purchase,1
USR_01536,2023-10-14,Google_Search,North,45-54,Female,Enterprise Plan,1
USR_01537,2023-09-25,Google_Search,Central,18-24,Female,Pro Plan,1
USR_01538,2023-04-24,Meta_Facebook,South,25-34,Female,Enterprise Plan,1
USR_01539,2023-11-23,Organic,North,55+,Female,Pro Plan,1
USR_01540,2023-02-04,Meta_Facebook,South,18-24,Male,Basic Plan,0
USR_01541,2023-09-11,TikTok,East,25-34,Other,Pro Plan,1
USR_01542,2023-01-31,TikTok,West,25-34,Other,Basic Plan,1
USR_01543,2023-01-15,TikTok,Central,45-54,Male,Pro Plan,1
USR_01544,2023-09-27,Organic,North,25-34,Female,Pro Plan,1
USR_01545,2023-05-02,Organic,West,25-34,Female,Basic Plan,1
USR_01546,2023-08-25,Meta_Facebook,Central,35-44,Female,Basic Plan,0
USR_01547,2023-02-08,Organic,West,55+,Other,Pro Plan,1
USR_01548,2023-02-27,Organic,North,55+,Female,Basic Plan,0
USR_01549,2023-07-23,Google_Search,South,18-24,Female,Pro Plan,1
USR_01550,2023-12-07,Google_Search,Central,18-24,Female,Enterprise Plan,0
USR_01551,2023-11-05,Email,Central,55+,Other,Pro Plan,1
USR_01552,2023-07-03,TikTok,Central,35-44,Other,Basic Plan,0
USR_01553,2023-06-13,TikTok,Central,35-44,Female,Pro Plan,0
USR_01554,2023-10-02,Organic,East,25-34,Other,One-Time Purchase,0
USR_01555,2023-10-17,Google_Search,Central,35-44,Female,One-Time Purchase,1
USR_01556,2023-08-12,Email,North,35-44,Female,One-Time Purchase,1
USR_01557,2023-04-14,Organic,Central,45-54,Female,Pro Plan,1
USR_01558,2024-01-01,Google_Search,South,25-34,Male,Pro Plan,1
USR_01559,2023-07-03,Email,North,55+,Male,Pro Plan,1
USR_01560,2023-02-17,Organic,Central,35-44,Other,Pro Plan,1
USR_01561,2023-10-23,Organic,Central,35-44,Other,One-Time Purchase,0
USR_01562,2023-10-06,Google_Search,Central,45-54,Male,One-Time Purchase,1
USR_01563,2023-05-06,Organic,North,45-54,Male,Basic Plan,1
USR_01564,2023-06-18,TikTok,South,55+,Female,Pro Plan,1
USR_01565,2023-03-13,TikTok,North,55+,Other,Pro Plan,1
USR_01566,2023-03-18,Organic,South,25-34,Female,Enterprise Plan,1
USR_01567,2023-12-19,Email,South,18-24,Female,Pro Plan,0
USR_01568,2023-06-27,TikTok,North,18-24,Other,One-Time Purchase,1
USR_01569,2023-03-31,Meta_Facebook,South,25-34,Male,Basic Plan,1
USR_01570,2023-07-11,Google_Search,West,25-34,Other,One-Time Purchase,1
USR_01571,2023-08-03,Meta_Facebook,East,25-34,Male,Basic Plan,1
USR_01572,2023-02-21,Meta_Facebook,West,18-24,Male,One-Time Purchase,0
USR_01573,2023-07-18,Email,West,18-24,Female,Pro Plan,1
USR_01574,2023-08-15,TikTok,East,55+,Male,One-Time Purchase,1
USR_01575,2023-04-18,Email,North,35-44,Female,One-Time Purchase,1
USR_01576,2023-07-02,Meta_Facebook,East,35-44,Other,Pro Plan,1
USR_01577,2023-11-26,Google_Search,North,18-24,Other,One-Time Purchase,1
USR_01578,2023-06-07,Meta_Facebook,East,18-24,Female,Pro Plan,1
USR_01579,2023-10-02,Google_Search,West,25-34,Female,Enterprise Plan,1
USR_01580,2023-04-04,Google_Search,South,25-34,Female,Enterprise Plan,0
USR_01581,2023-09-28,Organic,North,45-54,Male,One-Time Purchase,1
USR_01582,2023-10-09,TikTok,Central,45-54,Female,Basic Plan,1
USR_01583,2023-04-18,Email,West,55+,Female,Pro Plan,1
USR_01584,2023-08-27,TikTok,West,35-44,Female,Basic Plan,1
USR_01585,2023-12-17,TikTok,North,55+,Female,Basic Plan,1
USR_01586,2023-06-18,Email,North,45-54,Other,Basic Plan,1
USR_01587,2023-12-13,Organic,Central,35-44,Female,One-Time Purchase,1
USR_01588,2023-04-27,Organic,North,55+,Female,Basic Plan,1
USR_01589,2023-08-29,Meta_Facebook,South,35-44,Male,One-Time Purchase,1
USR_01590,2023-01-04,Meta_Facebook,East,35-44,Other,Enterprise Plan,1
USR_01591,2023-01-08,Meta_Facebook,East,45-54,Male,Pro Plan,1
USR_01592,2023-07-15,TikTok,East,45-54,Male,Enterprise Plan,1
USR_01593,2023-07-02,Google_Search,West,55+,Female,Pro Plan,1
USR_01594,2023-07-18,Google_Search,North,18-24,Other,Basic Plan,1
USR_01595,2023-03-22,Email,South,55+,Female,Pro Plan,1
USR_01596,2023-11-04,Google_Search,North,35-44,Male,Pro Plan,1
USR_01597,2023-05-06,Meta_Facebook,Central,25-34,Male,Pro Plan,0
USR_01598,2023-03-21,Organic,Central,55+,Other,Basic Plan,1
USR_01599,2023-02-26,Meta_Facebook,Central,18-24,Female,One-Time Purchase,1
USR_01600,2023-06-24,Email,East,18-24,Male,One-Time Purchase,1
USR_01601,2023-07-09,Email,West,18-24,Female,One-Time Purchase,1
USR_01602,2023-05-15,Organic,Central,45-54,Female,One-Time Purchase,1
USR_01603,2023-09-15,Email,West,35-44,Male,One-Time Purchase,1
USR_01604,2023-07-21,TikTok,West,25-34,Male,One-Time Purchase,1
USR_01605,2023-03-15,Organic,North,45-54,Other,Enterprise Plan,0
USR_01606,2023-07-03,TikTok,South,55+,Female,One-Time Purchase,0
USR_01607,2023-12-22,Google_Search,East,25-34,Male,Pro Plan,1
USR_01608,2023-10-23,Organic,North,35-44,Male,One-Time Purchase,1
USR_01609,2023-08-26,Organic,East,35-44,Other,Enterprise Plan,1
USR_01610,2023-03-08,Organic,South,25-34,Other,Basic Plan,1
USR_01611,2023-09-09,Google_Search,West,25-34,Other,Basic Plan,1
USR_01612,2023-04-17,TikTok,South,35-44,Male,Basic Plan,1
USR_01613,2023-04-21,Google_Search,West,55+,Male,One-Time Purchase,0
USR_01614,2023-05-30,TikTok,South,25-34,Female,Pro Plan,1
USR_01615,2023-08-10,Meta_Facebook,Central,55+,Female,Pro Plan,1
USR_01616,2023-06-16,Email,North,25-34,Other,Enterprise Plan,1
USR_01617,2023-09-10,Meta_Facebook,Central,55+,Male,Pro Plan,1
USR_01618,2023-01-31,Meta_Facebook,West,25-34,Female,One-Time Purchase,0
USR_01619,2023-10-11,Email,East,55+,Female,One-Time Purchase,1
USR_01620,2023-09-11,Email,West,18-24,Female,Pro Plan,0
USR_01621,2023-02-22,TikTok,South,55+,Female,Pro Plan,1
USR_01622,2023-05-02,TikTok,North,25-34,Other,Enterprise Plan,1
USR_01623,2023-06-28,Meta_Facebook,South,25-34,Female,Pro Plan,1
USR_01624,2023-04-26,Email,East,45-54,Male,Basic Plan,1
USR_01625,2023-05-26,Meta_Facebook,Central,55+,Other,Pro Plan,1
USR_01626,2023-10-31,Organic,South,18-24,Male,Basic Plan,1
USR_01627,2023-11-27,Meta_Facebook,North,25-34,Female,Enterprise Plan,1
USR_01628,2023-01-29,Google_Search,South,45-54,Male,One-Time Purchase,1
USR_01629,2023-05-23,Meta_Facebook,North,25-34,Other,One-Time Purchase,0
USR_01630,2023-10-17,Meta_Facebook,West,25-34,Female,Basic Plan,0
USR_01631,2023-02-21,Organic,East,55+,Female,One-Time Purchase,1
USR_01632,2023-08-06,Google_Search,West,25-34,Female,Basic Plan,1
USR_01633,2023-06-11,Meta_Facebook,East,35-44,Male,Pro Plan,1
USR_01634,2023-12-20,Meta_Facebook,East,18-24,Male,Basic Plan,1
USR_01635,2023-09-06,TikTok,West,25-34,Other,Enterprise Plan,1
USR_01636,2023-03-20,Google_Search,Central,25-34,Other,Enterprise Plan,1
USR_01637,2023-10-30,Meta_Facebook,North,25-34,Male,One-Time Purchase,1
USR_01638,2023-04-12,Meta_Facebook,South,35-44,Other,One-Time Purchase,1
USR_01639,2023-07-03,TikTok,Central,55+,Male,Pro Plan,1
USR_01640,2023-02-11,TikTok,West,55+,Other,Pro Plan,1
USR_01641,2023-10-29,Email,South,55+,Other,Basic Plan,1
USR_01642,2023-05-06,Email,North,55+,Female,Pro Plan,0
USR_01643,2023-06-25,Google_Search,Central,35-44,Female,One-Time Purchase,1
USR_01644,2023-08-03,Google_Search,Central,25-34,Male,One-Time Purchase,1
USR_01645,2023-04-22,TikTok,East,55+,Other,Basic Plan,1
USR_01646,2023-04-13,Email,West,55+,Male,One-Time Purchase,1
USR_01647,2023-11-13,Email,East,25-34,Male,One-Time Purchase,1
USR_01648,2023-04-02,Organic,West,45-54,Other,Enterprise Plan,1
USR_01649,2023-04-17,Email,Central,18-24,Female,Pro Plan,1
USR_01650,2023-08-31,Email,East,25-34,Female,One-Time Purchase,0
USR_01651,2023-04-07,Meta_Facebook,East,45-54,Male,Basic Plan,1
USR_01652,2023-10-21,Email,West,18-24,Female,Pro Plan,1
USR_01653,2023-07-09,Meta_Facebook,West,18-24,Other,One-Time Purchase,1
USR_01654,2023-01-02,TikTok,East,55+,Other,Enterprise Plan,1
USR_01655,2023-11-22,Organic,North,55+,Male,Pro Plan,0
USR_01656,2023-05-12,Organic,West,35-44,Male,One-Time Purchase,1
USR_01657,2023-12-22,Google_Search,Central,18-24,Male,Basic Plan,1
USR_01658,2023-02-26,Google_Search,Central,25-34,Male,Enterprise Plan,1
USR_01659,2023-08-30,Google_Search,Central,25-34,Female,Pro Plan,1
USR_01660,2023-02-11,TikTok,North,55+,Female,One-Time Purchase,0
USR_01661,2023-01-24,Organic,West,18-24,Female,One-Time Purchase,1
USR_01662,2023-09-15,Organic,West,35-44,Other,Enterprise Plan,0
USR_01663,2023-12-10,Email,Central,45-54,Female,Pro Plan,1
USR_01664,2023-10-15,Organic,North,45-54,Female,One-Time Purchase,1
USR_01665,2023-07-25,Meta_Facebook,Central,25-34,Female,One-Time Purchase,0
USR_01666,2023-09-18,TikTok,North,25-34,Male,One-Time Purchase,1
USR_01667,2023-04-15,Meta_Facebook,West,45-54,Other,One-Time Purchase,1
USR_01668,2023-03-29,Organic,Central,18-24,Female,Pro Plan,1
USR_01669,2023-12-07,Meta_Facebook,North,25-34,Other,Enterprise Plan,0
USR_01670,2023-11-03,Meta_Facebook,North,55+,Other,One-Time Purchase,1
USR_01671,2023-12-24,Meta_Facebook,North,18-24,Other,Basic Plan,1
USR_01672,2023-01-27,Google_Search,West,35-44,Other,Pro Plan,0
USR_01673,2023-07-31,Email,North,18-24,Male,Basic Plan,0
USR_01674,2023-08-01,TikTok,South,25-34,Male,Enterprise Plan,0
USR_01675,2023-02-15,Google_Search,West,45-54,Female,One-Time Purchase,1
USR_01676,2023-11-04,Organic,North,18-24,Female,One-Time Purchase,1
USR_01677,2023-03-31,Organic,South,45-54,Other,Enterprise Plan,0
USR_01678,2023-04-05,Email,East,45-54,Other,Basic Plan,1
USR_01679,2023-12-03,Meta_Facebook,East,25-34,Male,Enterprise Plan,1
USR_01680,2023-03-21,Meta_Facebook,West,45-54,Male,Pro Plan,1
USR_01681,2023-08-14,Email,East,45-54,Male,Pro Plan,1
USR_01682,2023-10-07,Meta_Facebook,North,55+,Male,One-Time Purchase,1
USR_01683,2023-07-24,Organic,South,55+,Female,Pro Plan,1
USR_01684,2023-11-16,TikTok,West,35-44,Other,Basic Plan,1
USR_01685,2023-12-08,Meta_Facebook,South,55+,Female,Enterprise Plan,1
USR_01686,2023-03-26,Organic,Central,25-34,Male,Basic Plan,1
USR_01687,2023-04-01,Meta_Facebook,East,35-44,Male,Pro Plan,1
USR_01688,2023-12-30,Organic,West,45-54,Female,Enterprise Plan,0
USR_01689,2023-03-06,Organic,North,35-44,Female,Basic Plan,1
USR_01690,2023-12-01,Organic,West,55+,Other,Basic Plan,1
USR_01691,2023-05-26,TikTok,North,25-34,Female,Enterprise Plan,1
USR_01692,2023-12-10,Organic,East,55+,Other,Pro Plan,1
USR_01693,2023-08-08,TikTok,North,55+,Female,One-Time Purchase,1
USR_01694,2023-07-09,Organic,Central,25-34,Other,Basic Plan,1
USR_01695,2023-08-18,TikTok,West,55+,Other,Basic Plan,1
USR_01696,2023-03-03,Meta_Facebook,East,35-44,Other,Basic Plan,1
USR_01697,2023-02-19,Google_Search,North,35-44,Female,One-Time Purchase,1
USR_01698,2023-06-29,Google_Search,South,18-24,Male,Basic Plan,1
USR_01699,2023-11-15,TikTok,Central,55+,Female,Pro Plan,1
USR_01700,2023-05-27,TikTok,Central,25-34,Female,Enterprise Plan,1
USR_01701,2023-10-01,Organic,South,25-34,Female,Enterprise Plan,0
USR_01702,2023-07-02,Google_Search,West,55+,Other,Pro Plan,1
USR_01703,2023-09-18,Google_Search,East,55+,Other,Basic Plan,0
USR_01704,2023-01-25,Organic,West,25-34,Female,Basic Plan,1
USR_01705,2023-06-09,Email,East,25-34,Male,Enterprise Plan,1
USR_01706,2023-10-29,Organic,West,18-24,Female,Basic Plan,1
USR_01707,2023-01-07,Meta_Facebook,West,45-54,Female,Pro Plan,0
USR_01708,2023-12-30,TikTok,South,35-44,Other,Pro Plan,1
USR_01709,2023-11-06,Organic,East,45-54,Female,Basic Plan,1
USR_01710,2023-03-02,TikTok,Central,55+,Female,Enterprise Plan,0
USR_01711,2023-07-13,Google_Search,North,35-44,Male,Enterprise Plan,0
USR_01712,2023-05-04,Meta_Facebook,North,25-34,Female,One-Time Purchase,1
USR_01713,2023-09-01,Organic,East,25-34,Male,Enterprise Plan,0
USR_01714,2023-12-14,Meta_Facebook,South,25-34,Male,One-Time Purchase,0
USR_01715,2023-10-21,Email,South,35-44,Female,One-Time Purchase,1
USR_01716,2023-07-06,Meta_Facebook,North,55+,Female,One-Time Purchase,0
USR_01717,2023-05-03,Organic,North,45-54,Male,Basic Plan,1
USR_01718,2023-10-31,Google_Search,South,35-44,Female,Pro Plan,1
USR_01719,2023-01-12,TikTok,East,18-24,Other,Pro Plan,1
USR_01720,2023-01-22,Google_Search,Central,18-24,Other,Basic Plan,1
USR_01721,2023-05-12,Email,Central,35-44,Male,Basic Plan,1
USR_01722,2023-06-18,Meta_Facebook,Central,45-54,Male,Basic Plan,1
USR_01723,2023-06-28,Email,Central,35-44,Other,Enterprise Plan,1
USR_01724,2023-03-22,Meta_Facebook,Central,45-54,Male,Pro Plan,1
USR_01725,2023-07-14,Google_Search,South,45-54,Other,Basic Plan,0
USR_01726,2023-08-14,TikTok,North,18-24,Male,Pro Plan,1
USR_01727,2023-06-07,Organic,Central,45-54,Male,Basic Plan,1
USR_01728,2023-03-05,TikTok,North,45-54,Male,One-Time Purchase,1
USR_01729,2023-08-08,Email,West,55+,Other,Pro Plan,1
USR_01730,2023-08-28,Google_Search,South,45-54,Other,One-Time Purchase,1
USR_01731,2023-11-06,Organic,South,35-44,Female,Pro Plan,1
USR_01732,2023-11-15,Meta_Facebook,South,35-44,Female,Pro Plan,1
USR_01733,2023-05-09,Google_Search,North,35-44,Male,Pro Plan,0
USR_01734,2023-05-18,Email,South,55+,Male,Basic Plan,0
USR_01735,2023-11-15,Google_Search,South,55+,Female,Basic Plan,1
USR_01736,2023-04-20,Meta_Facebook,South,45-54,Female,Pro Plan,1
USR_01737,2023-07-25,Email,West,35-44,Male,One-Time Purchase,1
USR_01738,2023-05-02,Organic,North,35-44,Other,Enterprise Plan,1
USR_01739,2023-02-13,Google_Search,West,35-44,Female,Basic Plan,1
USR_01740,2023-05-06,Organic,South,55+,Female,One-Time Purchase,0
USR_01741,2023-10-05,Email,Central,45-54,Male,Enterprise Plan,1
USR_01742,2023-11-14,Email,East,25-34,Male,Enterprise Plan,1
USR_01743,2023-08-02,Organic,East,18-24,Other,Pro Plan,0
USR_01744,2023-02-08,Google_Search,East,25-34,Male,Enterprise Plan,0
USR_01745,2023-09-29,Email,West,25-34,Male,Pro Plan,0
USR_01746,2023-09-16,Organic,North,55+,Female,Pro Plan,1
USR_01747,2023-04-13,Email,Central,25-34,Other,One-Time Purchase,1
USR_01748,2023-05-19,Organic,North,45-54,Other,One-Time Purchase,1
USR_01749,2023-07-16,Organic,South,45-54,Other,Basic Plan,1
USR_01750,2023-08-19,TikTok,West,55+,Female,Enterprise Plan,1
USR_01751,2023-07-03,Organic,East,55+,Female,Pro Plan,0
USR_01752,2023-03-09,Email,North,18-24,Other,Basic Plan,1
USR_01753,2023-06-01,Google_Search,South,35-44,Male,Pro Plan,1
USR_01754,2023-06-12,Organic,North,45-54,Other,One-Time Purchase,1
USR_01755,2023-06-02,Email,South,18-24,Other,One-Time Purchase,1
USR_01756,2023-10-04,TikTok,Central,18-24,Male,Basic Plan,0
USR_01757,2023-09-06,TikTok,West,35-44,Male,Enterprise Plan,1
USR_01758,2023-08-26,Meta_Facebook,East,35-44,Other,One-Time Purchase,1
USR_01759,2023-10-08,Google_Search,South,55+,Female,Basic Plan,1
USR_01760,2023-01-23,Meta_Facebook,North,45-54,Female,Pro Plan,1
USR_01761,2023-08-30,Email,Central,18-24,Other,One-Time Purchase,0
USR_01762,2023-12-23,TikTok,East,25-34,Female,One-Time Purchase,1
USR_01763,2023-08-08,Google_Search,East,55+,Female,Enterprise Plan,1
USR_01764,2023-04-18,Google_Search,West,35-44,Male,Basic Plan,1
USR_01765,2023-11-25,Google_Search,East,35-44,Female,Basic Plan,0
USR_01766,2023-07-05,Email,Central,45-54,Other,One-Time Purchase,1
USR_01767,2023-05-01,Meta_Facebook,West,35-44,Male,Pro Plan,1
USR_01768,2023-01-14,Meta_Facebook,South,45-54,Other,One-Time Purchase,1
USR_01769,2023-12-10,TikTok,East,45-54,Male,One-Time Purchase,0
USR_01770,2023-08-04,Organic,East,35-44,Male,Pro Plan,1
USR_01771,2023-01-21,Organic,South,18-24,Male,Basic Plan,0
USR_01772,2023-07-27,TikTok,South,18-24,Other,One-Time Purchase,0
USR_01773,2023-07-24,Google_Search,South,25-34,Female,One-Time Purchase,1
USR_01774,2023-09-08,Google_Search,West,45-54,Other,Basic Plan,1
USR_01775,2023-04-25,Email,Central,35-44,Other,Enterprise Plan,1
USR_01776,2023-04-26,Meta_Facebook,East,25-34,Female,One-Time Purchase,1
USR_01777,2023-12-03,Meta_Facebook,North,45-54,Other,Enterprise Plan,1
USR_01778,2023-01-17,Email,South,55+,Male,One-Time Purchase,1
USR_01779,2023-10-03,Meta_Facebook,North,45-54,Female,Enterprise Plan,0
USR_01780,2023-04-27,Email,North,18-24,Other,One-Time Purchase,1
USR_01781,2023-10-01,TikTok,North,18-24,Male,One-Time Purchase,0
USR_01782,2023-10-03,Google_Search,South,18-24,Female,Enterprise Plan,1
USR_01783,2023-04-29,Organic,West,25-34,Other,Basic Plan,1
USR_01784,2023-07-07,Organic,South,35-44,Female,One-Time Purchase,0
USR_01785,2023-03-11,TikTok,North,18-24,Other,Enterprise Plan,1
USR_01786,2023-04-27,Meta_Facebook,South,18-24,Female,Basic Plan,1
USR_01787,2023-04-17,Email,East,55+,Female,One-Time Purchase,1
USR_01788,2023-03-26,Google_Search,Central,35-44,Male,One-Time Purchase,1
USR_01789,2023-12-24,Google_Search,Central,35-44,Other,Pro Plan,1
USR_01790,2023-03-06,TikTok,West,25-34,Other,Pro Plan,1
USR_01791,2023-11-21,Email,North,25-34,Female,Pro Plan,1
USR_01792,2023-01-21,Google_Search,South,55+,Female,One-Time Purchase,1
USR_01793,2023-02-18,Organic,West,45-54,Other,Enterprise Plan,0
USR_01794,2023-02-02,Organic,East,55+,Other,Enterprise Plan,1
USR_01795,2023-07-02,Organic,Central,25-34,Male,Enterprise Plan,1
USR_01796,2023-07-12,Email,North,45-54,Female,Basic Plan,0
USR_01797,2023-06-21,Email,North,35-44,Other,Enterprise Plan,0
USR_01798,2023-12-23,Google_Search,East,45-54,Male,Enterprise Plan,1
USR_01799,2023-11-30,Organic,West,35-44,Other,Pro Plan,1
USR_01800,2023-02-13,Email,South,18-24,Other,Enterprise Plan,0
USR_01801,2023-09-06,TikTok,North,18-24,Other,Basic Plan,1
USR_01802,2023-11-30,Google_Search,South,18-24,Other,Pro Plan,1
USR_01803,2023-03-12,Meta_Facebook,East,45-54,Other,Basic Plan,1
USR_01804,2023-10-29,TikTok,South,18-24,Female,Basic Plan,1
USR_01805,2023-04-16,TikTok,South,18-24,Female,Pro Plan,0
USR_01806,2023-01-24,Google_Search,North,35-44,Female,Enterprise Plan,0
USR_01807,2023-11-09,Organic,West,18-24,Male,Pro Plan,1
USR_01808,2023-04-09,Email,South,18-24,Other,Enterprise Plan,0
USR_01809,2023-08-31,Meta_Facebook,East,35-44,Female,Pro Plan,1
USR_01810,2023-05-17,Organic,West,35-44,Female,Enterprise Plan,1
USR_01811,2023-08-02,Email,North,55+,Other,One-Time Purchase,1
USR_01812,2023-12-24,Email,South,25-34,Male,One-Time Purchase,0
USR_01813,2023-12-08,Meta_Facebook,East,45-54,Female,One-Time Purchase,0
USR_01814,2023-05-08,Meta_Facebook,East,45-54,Male,One-Time Purchase,1
USR_01815,2023-11-17,TikTok,South,45-54,Other,Enterprise Plan,1
USR_01816,2023-10-03,Meta_Facebook,East,25-34,Female,Pro Plan,1
USR_01817,2023-09-21,Meta_Facebook,West,25-34,Female,Basic Plan,1
USR_01818,2023-02-18,Email,Central,25-34,Male,One-Time Purchase,1
USR_01819,2023-04-11,TikTok,East,55+,Male,One-Time Purchase,1
USR_01820,2023-11-21,Meta_Facebook,West,45-54,Female,Enterprise Plan,1
USR_01821,2023-01-06,Meta_Facebook,West,55+,Female,Basic Plan,0
USR_01822,2023-07-16,Email,Central,45-54,Other,Basic Plan,1
USR_01823,2023-10-09,Meta_Facebook,South,25-34,Other,Pro Plan,0
USR_01824,2023-05-21,TikTok,North,35-44,Other,Basic Plan,1
USR_01825,2023-10-24,TikTok,North,55+,Male,Basic Plan,1
USR_01826,2023-03-19,TikTok,Central,45-54,Male,One-Time Purchase,0
USR_01827,2023-11-05,Google_Search,South,35-44,Female,Pro Plan,1
USR_01828,2023-10-30,Google_Search,South,18-24,Other,Basic Plan,1
USR_01829,2023-03-01,Meta_Facebook,South,18-24,Male,Enterprise Plan,0
USR_01830,2023-01-03,Meta_Facebook,Central,18-24,Other,Enterprise Plan,1
USR_01831,2023-06-03,Email,South,45-54,Male,Basic Plan,1
USR_01832,2023-07-08,Organic,West,45-54,Other,One-Time Purchase,1
USR_01833,2023-05-27,Meta_Facebook,South,55+,Other,Basic Plan,0
USR_01834,2023-04-05,Organic,North,45-54,Other,Enterprise Plan,1
USR_01835,2023-09-12,Email,North,25-34,Male,Pro Plan,0
USR_01836,2023-02-03,Organic,Central,18-24,Other,Enterprise Plan,1
USR_01837,2023-11-03,Meta_Facebook,North,35-44,Other,Enterprise Plan,1
USR_01838,2023-06-24,Organic,West,55+,Male,One-Time Purchase,0
USR_01839,2023-04-05,Organic,North,45-54,Other,Pro Plan,1
USR_01840,2023-08-04,Meta_Facebook,East,55+,Female,One-Time Purchase,0
USR_01841,2023-11-23,Organic,West,25-34,Other,Enterprise Plan,0
USR_01842,2023-10-02,Meta_Facebook,North,35-44,Male,One-Time Purchase,0
USR_01843,2023-09-27,Meta_Facebook,East,35-44,Other,Basic Plan,1
USR_01844,2023-03-26,TikTok,Central,35-44,Female,Basic Plan,1
USR_01845,2023-12-07,Email,West,45-54,Male,One-Time Purchase,0
USR_01846,2023-01-09,Google_Search,North,45-54,Female,Basic Plan,1
USR_01847,2023-05-15,Email,West,35-44,Male,One-Time Purchase,1
USR_01848,2023-10-14,Google_Search,South,55+,Male,Basic Plan,0
USR_01849,2023-08-16,Email,South,55+,Female,Basic Plan,0
USR_01850,2023-07-10,TikTok,Central,45-54,Other,Basic Plan,1
USR_01851,2023-11-05,Organic,Central,18-24,Male,Enterprise Plan,1
USR_01852,2023-10-06,Organic,North,35-44,Female,Basic Plan,1
USR_01853,2023-03-15,Organic,West,25-34,Male,Pro Plan,1
USR_01854,2023-01-30,Meta_Facebook,East,45-54,Male,Basic Plan,0
USR_01855,2023-03-24,TikTok,West,55+,Male,Enterprise Plan,1
USR_01856,2023-06-19,Email,South,25-34,Male,Basic Plan,0
USR_01857,2023-10-27,Google_Search,West,35-44,Female,One-Time Purchase,1
USR_01858,2023-06-23,TikTok,East,35-44,Female,Pro Plan,1
USR_01859,2023-03-13,TikTok,West,25-34,Male,Basic Plan,1
USR_01860,2023-03-09,Google_Search,East,45-54,Female,One-Time Purchase,1
USR_01861,2023-07-27,Organic,Central,45-54,Male,One-Time Purchase,1
USR_01862,2023-01-17,Meta_Facebook,North,18-24,Female,Pro Plan,1
USR_01863,2023-11-26,Meta_Facebook,South,25-34,Other,Pro Plan,1
