transaction_id,user_id,purchase_date,amount_inr,product,status,acquisition_channel,region,device,cohort_month,month
TXN_490321,USR_00234,2023-04-27,1695.07,Pro Plan,completed,Google_Search,West,tablet,2023-03,2023-04
TXN_307356,USR_00235,2023-02-13,509.9,Basic Plan,completed,TikTok,Central,tablet,2023-02,2023-02
TXN_296242,USR_00237,2023-07-22,1111.19,One-Time Purchase,completed,Organic,North,desktop,2023-07,2023-07
TXN_309146,USR_00238,2023-10-09,6914.08,Enterprise Plan,completed,Organic,North,tablet,2023-10,2023-10
TXN_434367,USR_00239,2023-10-06,1570.05,One-Time Purchase,completed,Organic,East,tablet,2023-10,2023-10
TXN_655149,USR_00239,2023-11-09,5291.96,Enterprise Plan,completed,Organic,East,desktop,2023-10,2023-11
TXN_343923,USR_00242,2023-09-10,477.43,One-Time Purchase,completed,TikTok,East,tablet,2023-09,2023-09
TXN_265154,USR_00244,2023-12-06,6507.83,Enterprise Plan,completed,Organic,Central,tablet,2023-12,2023-12
TXN_496764,USR_00245,2023-09-07,2497.3,Pro Plan,completed,Email,South,desktop,2023-09,2023-09
TXN_826847,USR_00246,2023-03-27,631.61,Basic Plan,completed,Google_Search,East,mobile,2023-03,2023-03
TXN_504684,USR_00246,2023-05-08,859.21,Basic Plan,completed,Google_Search,East,desktop,2023-03,2023-05
TXN_927043,USR_00247,2023-07-31,775.71,One-Time Purchase,completed,Organic,West,tablet,2023-07,2023-07
TXN_409234,USR_00247,2023-09-03,898.6,Basic Plan,completed,Organic,West,mobile,2023-07,2023-09
TXN_493696,USR_00247,2023-10-13,536.1,Basic Plan,completed,Organic,West,mobile,2023-07,2023-10
TXN_529161,USR_00248,2023-04-05,664.55,Basic Plan,completed,Email,Central,tablet,2023-04,2023-04
TXN_699544,USR_00249,2023-10-04,1642.87,Pro Plan,completed,Email,East,tablet,2023-10,2023-10
TXN_408857,USR_00249,2023-11-24,5018.08,Enterprise Plan,completed,Email,East,tablet,2023-10,2023-11
TXN_596574,USR_00250,2023-04-13,2456.29,Pro Plan,completed,Google_Search,North,mobile,2023-04,2023-04
TXN_487345,USR_00251,2023-08-30,1167.94,One-Time Purchase,completed,Organic,East,mobile,2023-08,2023-08
TXN_977740,USR_00251,2023-10-17,2484.77,One-Time Purchase,completed,Organic,East,desktop,2023-08,2023-10
TXN_513982,USR_00253,2023-07-18,2213.39,Pro Plan,completed,TikTok,West,tablet,2023-07,2023-07
TXN_281276,USR_00253,2023-08-09,1679.42,Pro Plan,completed,TikTok,West,mobile,2023-07,2023-08
TXN_748276,USR_00256,2023-04-20,1912.12,Pro Plan,completed,Email,Central,tablet,2023-04,2023-04
TXN_881975,USR_00256,2023-06-04,8451.57,Enterprise Plan,completed,Email,Central,desktop,2023-04,2023-06
TXN_382507,USR_00257,2023-02-14,3936.95,One-Time Purchase,completed,Email,East,tablet,2023-02,2023-02
TXN_134677,USR_00259,2023-03-06,2754.47,Pro Plan,completed,Email,Central,desktop,2023-03,2023-03
TXN_597635,USR_00260,2024-01-17,3091.0,One-Time Purchase,completed,Meta_Facebook,East,tablet,2024-01,2024-01
TXN_885342,USR_00260,2024-03-12,2755.48,Pro Plan,completed,Meta_Facebook,East,tablet,2024-01,2024-03
TXN_166938,USR_00264,2023-01-04,8421.07,Enterprise Plan,completed,TikTok,East,desktop,2023-01,2023-01
TXN_159532,USR_00265,2023-05-22,2274.94,Pro Plan,completed,Email,East,tablet,2023-05,2023-05
TXN_524252,USR_00266,2023-12-15,6296.13,Enterprise Plan,completed,Meta_Facebook,North,desktop,2023-12,2023-12
TXN_540897,USR_00269,2023-04-04,6115.64,Enterprise Plan,completed,Email,North,desktop,2023-04,2023-04
TXN_593393,USR_00269,2023-05-17,7317.8,Enterprise Plan,completed,Email,North,mobile,2023-04,2023-05
TXN_655575,USR_00270,2023-11-14,932.75,Basic Plan,completed,Google_Search,West,desktop,2023-11,2023-11
TXN_459315,USR_00270,2023-12-30,1705.05,Pro Plan,completed,Google_Search,West,desktop,2023-11,2023-12
TXN_704272,USR_00271,2023-10-22,1584.58,One-Time Purchase,completed,Meta_Facebook,East,mobile,2023-10,2023-10
TXN_501936,USR_00272,2023-02-15,2194.95,One-Time Purchase,completed,Meta_Facebook,Central,mobile,2023-02,2023-02
TXN_893612,USR_00272,2023-03-09,9749.34,Enterprise Plan,completed,Meta_Facebook,Central,tablet,2023-02,2023-03
TXN_337256,USR_00272,2023-04-10,812.34,Basic Plan,completed,Meta_Facebook,Central,tablet,2023-02,2023-04
TXN_412687,USR_00273,2023-02-22,1596.93,Pro Plan,completed,Organic,Central,desktop,2023-02,2023-02
TXN_476701,USR_00274,2023-11-02,2013.1,Pro Plan,completed,TikTok,East,mobile,2023-11,2023-11
TXN_718337,USR_00275,2023-07-26,1815.79,Pro Plan,completed,Google_Search,South,tablet,2023-07,2023-07
TXN_315477,USR_00276,2023-08-02,7370.98,Enterprise Plan,completed,Organic,West,tablet,2023-08,2023-08
TXN_475308,USR_00278,2023-09-12,9156.49,Enterprise Plan,completed,Meta_Facebook,Central,tablet,2023-09,2023-09
TXN_821634,USR_00278,2023-10-28,773.07,Basic Plan,completed,Meta_Facebook,Central,desktop,2023-09,2023-10
TXN_975804,USR_00278,2023-12-08,834.82,Basic Plan,completed,Meta_Facebook,Central,tablet,2023-09,2023-12
TXN_858711,USR_00278,2024-01-28,888.76,Basic Plan,completed,Meta_Facebook,Central,tablet,2023-09,2024-01
TXN_204657,USR_00279,2023-02-21,6319.63,Enterprise Plan,completed,Email,South,mobile,2023-02,2023-02
TXN_110142,USR_00280,2023-07-04,924.62,Basic Plan,completed,Email,West,mobile,2023-07,2023-07
TXN_868677,USR_00280,2023-08-03,4787.92,One-Time Purchase,completed,Email,West,mobile,2023-07,2023-08
TXN_385037,USR_00281,2023-07-10,2180.18,One-Time Purchase,completed,Email,South,desktop,2023-07,2023-07
TXN_208751,USR_00282,2023-11-29,989.78,Basic Plan,completed,Meta_Facebook,North,desktop,2023-11,2023-11
TXN_917012,USR_00282,2024-01-25,1150.92,One-Time Purchase,completed,Meta_Facebook,North,desktop,2023-11,2024-01
TXN_218423,USR_00282,2024-03-24,2223.62,Pro Plan,completed,Meta_Facebook,North,desktop,2023-11,2024-03
TXN_605339,USR_00284,2023-04-25,3409.05,One-Time Purchase,completed,Email,Central,desktop,2023-04,2023-04
TXN_630126,USR_00284,2023-06-08,504.82,Basic Plan,completed,Email,Central,desktop,2023-04,2023-06
TXN_152796,USR_00285,2023-09-11,6203.46,Enterprise Plan,completed,Meta_Facebook,North,tablet,2023-09,2023-09
TXN_965401,USR_00288,2023-06-05,4765.67,One-Time Purchase,completed,TikTok,Central,mobile,2023-06,2023-06
TXN_202170,USR_00289,2023-06-19,8578.57,Enterprise Plan,completed,TikTok,Central,tablet,2023-06,2023-06
TXN_674295,USR_00289,2023-07-23,9148.42,Enterprise Plan,completed,TikTok,Central,tablet,2023-06,2023-07
TXN_148759,USR_00291,2023-07-21,5537.83,Enterprise Plan,completed,Meta_Facebook,West,tablet,2023-07,2023-07
TXN_979562,USR_00291,2023-11-06,775.61,Basic Plan,completed,Meta_Facebook,West,tablet,2023-07,2023-11
TXN_574843,USR_00293,2023-08-03,4827.89,One-Time Purchase,completed,TikTok,South,mobile,2023-08,2023-08
TXN_844904,USR_00294,2023-04-13,9604.96,Enterprise Plan,completed,Meta_Facebook,Central,tablet,2023-04,2023-04
TXN_689593,USR_00294,2023-05-14,8550.76,Enterprise Plan,completed,Meta_Facebook,Central,desktop,2023-04,2023-05
TXN_400538,USR_00295,2024-01-21,598.95,Basic Plan,completed,Organic,Central,tablet,2024-01,2024-01
TXN_313910,USR_00295,2024-02-26,844.3,Basic Plan,completed,Organic,Central,tablet,2024-01,2024-02
TXN_750706,USR_00297,2023-07-18,870.83,Basic Plan,completed,Organic,East,desktop,2023-07,2023-07
TXN_815819,USR_00298,2023-04-26,1940.27,Pro Plan,completed,Email,Central,mobile,2023-04,2023-04
TXN_236384,USR_00299,2023-09-21,1610.83,One-Time Purchase,completed,Google_Search,West,mobile,2023-09,2023-09
TXN_141880,USR_00300,2023-10-27,3634.54,One-Time Purchase,completed,Email,North,mobile,2023-10,2023-10
TXN_196411,USR_00302,2023-09-24,2851.48,One-Time Purchase,completed,Google_Search,Central,desktop,2023-09,2023-09
TXN_976258,USR_00306,2023-10-31,2796.43,Pro Plan,completed,TikTok,Central,mobile,2023-10,2023-10
TXN_139726,USR_00307,2023-12-26,728.61,Basic Plan,completed,Organic,North,mobile,2023-12,2023-12
TXN_660814,USR_00308,2023-08-19,693.75,Basic Plan,completed,Organic,West,mobile,2023-08,2023-08
TXN_475075,USR_00308,2023-10-17,849.44,Basic Plan,completed,Organic,West,tablet,2023-08,2023-10
TXN_902448,USR_00308,2023-11-12,8031.83,Enterprise Plan,completed,Organic,West,desktop,2023-08,2023-11
TXN_935474,USR_00309,2023-12-05,1703.57,Pro Plan,completed,Google_Search,West,tablet,2023-12,2023-12
TXN_700538,USR_00310,2023-03-15,1683.85,Pro Plan,completed,Email,East,tablet,2023-03,2023-03
TXN_746850,USR_00311,2023-08-23,1740.43,Pro Plan,completed,TikTok,Central,desktop,2023-08,2023-08
TXN_404771,USR_00312,2023-04-10,3328.97,One-Time Purchase,completed,Google_Search,South,tablet,2023-04,2023-04
TXN_234443,USR_00313,2023-02-04,4771.24,One-Time Purchase,completed,Email,North,tablet,2023-02,2023-02
TXN_609462,USR_00313,2023-03-11,949.06,Basic Plan,completed,Email,North,desktop,2023-02,2023-03
TXN_105066,USR_00314,2023-06-06,9792.29,Enterprise Plan,completed,TikTok,South,desktop,2023-06,2023-06
TXN_603268,USR_00315,2023-12-31,2518.37,Pro Plan,completed,Organic,East,desktop,2023-12,2023-12
TXN_284308,USR_00315,2024-02-17,7433.86,Enterprise Plan,completed,Organic,East,tablet,2023-12,2024-02
TXN_664781,USR_00315,2024-04-15,9292.57,Enterprise Plan,completed,Organic,East,mobile,2023-12,2024-04
TXN_483588,USR_00317,2023-04-19,3372.37,One-Time Purchase,completed,Google_Search,Central,desktop,2023-04,2023-04
TXN_487380,USR_00320,2023-09-05,1388.22,One-Time Purchase,completed,Email,North,mobile,2023-09,2023-09
TXN_780027,USR_00321,2023-09-23,4442.29,One-Time Purchase,completed,Email,West,desktop,2023-09,2023-09
TXN_716225,USR_00322,2023-09-24,3371.27,One-Time Purchase,completed,Email,East,tablet,2023-09,2023-09
TXN_641455,USR_00322,2023-10-18,4870.57,One-Time Purchase,completed,Email,East,desktop,2023-09,2023-10
TXN_180832,USR_00323,2023-06-26,2158.85,Pro Plan,completed,Organic,West,tablet,2023-06,2023-06
TXN_808029,USR_00324,2023-12-30,8600.28,Enterprise Plan,completed,Email,South,desktop,2023-12,2023-12
TXN_123536,USR_00324,2024-02-18,2469.89,Pro Plan,completed,Email,South,mobile,2023-12,2024-02
TXN_700067,USR_00325,2023-01-23,2443.31,Pro Plan,completed,Meta_Facebook,Central,mobile,2023-01,2023-01
TXN_728471,USR_00325,2023-02-15,2273.96,Pro Plan,completed,Meta_Facebook,Central,tablet,2023-01,2023-02
TXN_571023,USR_00325,2023-04-16,9735.27,Enterprise Plan,completed,Meta_Facebook,Central,tablet,2023-01,2023-04
TXN_238635,USR_00327,2023-05-16,613.91,Basic Plan,completed,Meta_Facebook,East,mobile,2023-05,2023-05
TXN_732789,USR_00328,2023-11-04,740.12,Basic Plan,completed,Google_Search,Central,tablet,2023-11,2023-11
TXN_903061,USR_00330,2023-09-04,928.25,One-Time Purchase,completed,Organic,East,mobile,2023-09,2023-09
TXN_843596,USR_00330,2023-09-29,1510.68,One-Time Purchase,completed,Organic,East,tablet,2023-09,2023-09
TXN_821175,USR_00331,2023-01-04,686.51,Basic Plan,completed,TikTok,Central,desktop,2023-01,2023-01
TXN_891645,USR_00332,2023-10-02,9957.99,Enterprise Plan,completed,Organic,Central,mobile,2023-10,2023-10
TXN_705711,USR_00333,2023-10-13,1491.75,One-Time Purchase,completed,Organic,South,desktop,2023-10,2023-10
TXN_594580,USR_00335,2023-12-17,901.18,Basic Plan,completed,Google_Search,South,tablet,2023-12,2023-12
TXN_738613,USR_00335,2024-02-02,6107.85,Enterprise Plan,completed,Google_Search,South,mobile,2023-12,2024-02
TXN_771394,USR_00336,2023-07-25,971.86,Basic Plan,completed,TikTok,Central,desktop,2023-07,2023-07
TXN_389340,USR_00337,2023-12-12,986.82,Basic Plan,completed,Google_Search,East,desktop,2023-12,2023-12
TXN_576849,USR_00339,2023-10-14,6130.48,Enterprise Plan,completed,TikTok,East,desktop,2023-10,2023-10
TXN_685766,USR_00339,2023-12-09,2109.7,Pro Plan,completed,TikTok,East,mobile,2023-10,2023-12
TXN_664032,USR_00339,2024-01-30,900.47,Basic Plan,completed,TikTok,East,tablet,2023-10,2024-01
TXN_814703,USR_00340,2023-07-13,9805.19,Enterprise Plan,completed,TikTok,West,desktop,2023-07,2023-07
TXN_809794,USR_00341,2023-09-04,3277.21,One-Time Purchase,completed,Google_Search,East,tablet,2023-09,2023-09
TXN_518309,USR_00342,2023-07-31,6240.29,Enterprise Plan,completed,Email,Central,tablet,2023-07,2023-07
TXN_701581,USR_00343,2023-06-25,1774.2,One-Time Purchase,completed,Google_Search,Central,desktop,2023-06,2023-06
TXN_316823,USR_00344,2023-12-16,2602.14,Pro Plan,completed,Meta_Facebook,West,mobile,2023-12,2023-12
TXN_750817,USR_00345,2024-01-11,923.01,Basic Plan,completed,Email,South,desktop,2024-01,2024-01
TXN_626883,USR_00347,2023-03-07,4715.38,One-Time Purchase,completed,Google_Search,Central,desktop,2023-03,2023-03
TXN_806848,USR_00348,2023-03-31,8445.05,Enterprise Plan,completed,Organic,North,mobile,2023-03,2023-03
TXN_382495,USR_00349,2023-06-16,2321.85,Pro Plan,completed,Email,Central,desktop,2023-06,2023-06
TXN_539450,USR_00349,2023-08-14,2247.16,Pro Plan,completed,Email,Central,tablet,2023-06,2023-08
TXN_699166,USR_00349,2023-09-26,1613.26,One-Time Purchase,completed,Email,Central,mobile,2023-06,2023-09
TXN_162952,USR_00351,2023-06-03,764.18,One-Time Purchase,completed,Email,Central,mobile,2023-06,2023-06
TXN_687569,USR_00352,2023-05-11,6297.85,Enterprise Plan,completed,Organic,North,tablet,2023-05,2023-05
TXN_432270,USR_00355,2023-10-20,2014.44,Pro Plan,completed,Organic,North,tablet,2023-10,2023-10
TXN_794180,USR_00356,2023-12-06,561.52,Basic Plan,completed,Organic,East,desktop,2023-12,2023-12
TXN_596171,USR_00356,2023-12-31,783.14,One-Time Purchase,completed,Organic,East,tablet,2023-12,2023-12
TXN_208976,USR_00356,2024-01-23,2761.72,One-Time Purchase,completed,Organic,East,desktop,2023-12,2024-01
TXN_873422,USR_00356,2024-03-22,1753.04,One-Time Purchase,completed,Organic,East,desktop,2023-12,2024-03
TXN_599284,USR_00357,2023-03-09,830.77,Basic Plan,completed,TikTok,South,desktop,2023-03,2023-03
TXN_943797,USR_00359,2023-11-20,7407.26,Enterprise Plan,completed,TikTok,West,mobile,2023-11,2023-11
TXN_111068,USR_00359,2024-01-07,1520.09,One-Time Purchase,completed,TikTok,West,mobile,2023-11,2024-01
TXN_892170,USR_00360,2023-03-11,842.88,Basic Plan,completed,Email,East,desktop,2023-03,2023-03
TXN_513927,USR_00360,2023-06-13,4445.16,One-Time Purchase,completed,Email,East,mobile,2023-03,2023-06
TXN_291267,USR_00362,2023-12-17,1182.6,One-Time Purchase,completed,Email,East,mobile,2023-12,2023-12
TXN_834498,USR_00362,2024-01-24,3202.33,One-Time Purchase,completed,Email,East,tablet,2023-12,2024-01
TXN_426711,USR_00362,2024-05-05,1319.78,One-Time Purchase,completed,Email,East,desktop,2023-12,2024-05
TXN_158760,USR_00363,2023-07-10,920.77,Basic Plan,completed,Organic,North,desktop,2023-07,2023-07
TXN_956949,USR_00363,2023-08-24,1152.54,One-Time Purchase,completed,Organic,North,desktop,2023-07,2023-08
TXN_359168,USR_00363,2023-09-13,2076.2,Pro Plan,completed,Organic,North,tablet,2023-07,2023-09
TXN_595793,USR_00363,2023-10-05,759.57,Basic Plan,completed,Organic,North,desktop,2023-07,2023-10
TXN_308376,USR_00364,2023-03-23,7405.15,Enterprise Plan,completed,Google_Search,Central,desktop,2023-03,2023-03
TXN_713099,USR_00365,2023-04-22,5074.34,Enterprise Plan,completed,Google_Search,South,mobile,2023-04,2023-04
TXN_360804,USR_00366,2023-01-05,2056.1,Pro Plan,completed,Google_Search,Central,mobile,2023-01,2023-01
TXN_141406,USR_00368,2023-08-13,8621.0,Enterprise Plan,completed,Meta_Facebook,North,desktop,2023-08,2023-08
TXN_388698,USR_00369,2023-10-05,6617.4,Enterprise Plan,completed,Organic,South,tablet,2023-10,2023-10
TXN_667915,USR_00369,2023-11-29,2173.08,Pro Plan,completed,Organic,South,desktop,2023-10,2023-11
TXN_749838,USR_00369,2024-01-17,3747.19,One-Time Purchase,completed,Organic,South,desktop,2023-10,2024-01
TXN_145903,USR_00371,2023-06-15,760.6,Basic Plan,completed,Organic,East,mobile,2023-06,2023-06
TXN_735388,USR_00372,2023-06-04,5244.43,Enterprise Plan,completed,Google_Search,West,tablet,2023-06,2023-06
TXN_590795,USR_00372,2023-06-28,2482.62,Pro Plan,completed,Google_Search,West,tablet,2023-06,2023-06
TXN_181721,USR_00373,2023-08-01,866.15,Basic Plan,completed,Email,North,mobile,2023-08,2023-08
TXN_302500,USR_00373,2023-09-23,2296.49,Pro Plan,completed,Email,North,tablet,2023-08,2023-09
TXN_472932,USR_00378,2023-02-28,1640.43,Pro Plan,completed,Email,South,mobile,2023-02,2023-02
TXN_196369,USR_00378,2023-03-28,1848.49,Pro Plan,completed,Email,South,tablet,2023-02,2023-03
TXN_464831,USR_00380,2023-06-03,889.06,Basic Plan,completed,Google_Search,Central,desktop,2023-06,2023-06
TXN_255202,USR_00383,2023-10-22,1660.98,One-Time Purchase,completed,TikTok,North,mobile,2023-10,2023-10
TXN_189211,USR_00383,2023-12-02,773.08,Basic Plan,completed,TikTok,North,desktop,2023-10,2023-12
TXN_817999,USR_00385,2023-09-26,8882.86,Enterprise Plan,completed,Meta_Facebook,South,tablet,2023-09,2023-09
TXN_299742,USR_00385,2023-10-21,2289.64,One-Time Purchase,completed,Meta_Facebook,South,desktop,2023-09,2023-10
TXN_309385,USR_00386,2023-08-24,961.11,Basic Plan,completed,TikTok,North,tablet,2023-08,2023-08
TXN_354854,USR_00386,2023-10-06,555.19,Basic Plan,completed,TikTok,North,tablet,2023-08,2023-10
TXN_447997,USR_00387,2023-05-28,7249.31,Enterprise Plan,completed,Google_Search,East,mobile,2023-05,2023-05
TXN_310445,USR_00388,2023-12-22,5850.6,Enterprise Plan,completed,Google_Search,West,tablet,2023-12,2023-12
TXN_865344,USR_00393,2023-05-24,3386.58,One-Time Purchase,completed,Meta_Facebook,South,desktop,2023-05,2023-05
TXN_734775,USR_00394,2023-11-10,2138.7,Pro Plan,completed,Meta_Facebook,West,desktop,2023-11,2023-11
TXN_531228,USR_00396,2023-03-02,881.72,Basic Plan,completed,Meta_Facebook,East,desktop,2023-03,2023-03
TXN_899484,USR_00397,2023-11-23,564.77,Basic Plan,completed,Email,South,tablet,2023-11,2023-11
TXN_820767,USR_00397,2024-01-21,2393.54,Pro Plan,completed,Email,South,mobile,2023-11,2024-01
TXN_271742,USR_00397,2024-04-15,2608.79,One-Time Purchase,completed,Email,South,mobile,2023-11,2024-04
TXN_878427,USR_00398,2023-04-26,9749.99,Enterprise Plan,completed,Google_Search,West,tablet,2023-04,2023-04
TXN_821276,USR_00399,2023-04-14,4374.51,One-Time Purchase,completed,Meta_Facebook,North,desktop,2023-04,2023-04
TXN_579094,USR_00400,2023-09-30,759.32,Basic Plan,completed,Organic,North,mobile,2023-09,2023-09
TXN_517375,USR_00401,2023-07-22,593.93,Basic Plan,completed,Google_Search,Central,desktop,2023-07,2023-07
TXN_823468,USR_00401,2023-08-29,1682.77,One-Time Purchase,completed,Google_Search,Central,tablet,2023-07,2023-08
TXN_718990,USR_00402,2024-01-11,416.09,One-Time Purchase,completed,Organic,North,tablet,2024-01,2024-01
TXN_649262,USR_00403,2023-05-11,3279.14,One-Time Purchase,completed,Organic,North,tablet,2023-05,2023-05
TXN_451475,USR_00404,2023-09-19,505.36,One-Time Purchase,completed,TikTok,South,tablet,2023-09,2023-09
TXN_223264,USR_00404,2023-11-26,1656.27,One-Time Purchase,completed,TikTok,South,mobile,2023-09,2023-11
TXN_996963,USR_00404,2023-12-28,5060.04,Enterprise Plan,completed,TikTok,South,desktop,2023-09,2023-12
TXN_183262,USR_00405,2023-11-08,2431.57,One-Time Purchase,completed,Organic,South,tablet,2023-11,2023-11
TXN_252436,USR_00405,2024-01-28,825.64,Basic Plan,completed,Organic,South,mobile,2023-11,2024-01
TXN_269172,USR_00406,2023-06-02,707.48,Basic Plan,completed,Email,North,tablet,2023-06,2023-06
TXN_137581,USR_00407,2023-05-26,3820.87,One-Time Purchase,completed,TikTok,Central,mobile,2023-05,2023-05
TXN_984274,USR_00407,2023-07-04,4154.24,One-Time Purchase,completed,TikTok,Central,tablet,2023-05,2023-07
TXN_445200,USR_00407,2023-07-28,1682.03,Pro Plan,completed,TikTok,Central,tablet,2023-05,2023-07
TXN_372273,USR_00408,2023-08-25,7134.27,Enterprise Plan,completed,TikTok,South,tablet,2023-08,2023-08
TXN_739008,USR_00409,2023-07-01,2613.77,One-Time Purchase,completed,Meta_Facebook,Central,mobile,2023-07,2023-07
TXN_938403,USR_00410,2023-01-01,867.73,Basic Plan,completed,Google_Search,North,tablet,2023-01,2023-01
TXN_422722,USR_00410,2023-04-17,6271.09,Enterprise Plan,completed,Google_Search,North,desktop,2023-01,2023-04
TXN_597549,USR_00411,2023-02-05,9610.4,Enterprise Plan,completed,Google_Search,East,mobile,2023-02,2023-02
